ticker,name,market,sector,index
ATMU,Atmus Filtration Technologies Inc. Common Stock,US,,USALL
ATNI,"ATN International, Inc. - Common Stock",US,,USALL
ATNM,"Actinium Pharmaceuticals, Inc. (Delaware) Common Stock",US,,USALL
ATO,Atmos Energy Corporation Common Stock,US,,USALL
ATOM,Atomera Incorporated - Common Stock,US,,USALL
ATOS,"Atossa Therapeutics, Inc. - Common Stock",US,,USALL
ATPC,Agape ATP Corporation - Common Stock,US,,USALL
ATR,"AptarGroup, Inc. Common Stock",US,,USALL
ATRA,"Atara Biotherapeutics, Inc. - Common Stock",US,,USALL
ATRC,"AtriCure, Inc. - Common Stock",US,,USALL
ATRO,Astronics Corporation - Common Stock,US,,USALL
ATS,ATS Corporation Common Shares,US,,USALL
ATTO,"Attovia Therapeutics, Inc. - Common Stock",US,,USALL
ATXG,Addentax Group Corp. - Common Stock,US,,USALL
AU,AngloGold Ashanti PLC Ordinary Shares,US,,USALL
AUB,Atlantic Union Bankshares Corporation Common Stock,US,,USALL
AUBN,"Auburn National Bancorporation, Inc. - Common Stock",US,,USALL
AUC,ATIF Holdings Limited - Ordinary Shares,US,,USALL
AUDC,AudioCodes Ltd. - Ordinary Shares,US,,USALL
AUGO,Aura Minerals Inc. - Common Shares,US,,USALL
AUNA,Auna SA Class A Ordinary Shares,US,,USALL
AUPH,Aurinia Pharmaceuticals Inc - Common Shares,US,,USALL
AUR,"Aurora Innovation, Inc.  - Class A Common Stock",US,,USALL
AURA,"Aura Biosciences, Inc. - Common Stock",US,,USALL
AURE,Aurelion Inc.  - Class A Ordinary Shares,US,,USALL
AUST,Austin Gold Corp. Common Shares,US,,USALL
AVA,Avista Corporation Common Stock,US,,USALL
AVAH,Aveanna Healthcare Holdings Inc. - Common Stock,US,,USALL
AVAV,"AeroVironment, Inc. - Common Stock",US,,USALL
AVBC,"Avidia Bancorp, Inc. Common Stock",US,,USALL
AVBH,"Avidbank Holdings, Inc. - Common Stock",US,,USALL
AVBP,"ArriVent BioPharma, Inc. - Common Stock",US,,USALL
AVD,American Vanguard Corporation Common Stock ($0.10 Par Value),US,,USALL
AVEX,AEVEX Corp. Class A Common Stock,US,,USALL
AVGO,Broadcom Inc. - Common Stock,US,,USALL
AVIR,"Atea Pharmaceuticals, Inc. - common stock",US,,USALL
AVK,Advent Convertible and Income Fund,US,,USALL
AVLN,Avalyn Pharma Inc. - common stock,US,,USALL
AVNT,Avient Corporation Common Stock,US,,USALL
AVNW,"Aviat Networks, Inc. - Common Stock",US,,USALL
AVO,"Mission Produce, Inc. - Common Stock",US,,USALL
AVPT,"AvePoint, Inc. - Class A Common Stock",US,,USALL
AVR,Anteris Technologies Global Corp. - Common Stock,US,,USALL
AVT,"Avnet, Inc. - Common Stock",US,,USALL
AVTR,"Avantor, Inc. Common Stock",US,,USALL
AVTX,"Avalo Therapeutics, Inc. - Common Stock",US,,USALL
AVX,Avax One Technology Ltd. - Common Shares,US,,USALL
AVY,Avery Dennison Corporation Common Stock,US,,USALL
AWF,Alliancebernstein Global High Income Fund,US,,USALL
AWI,Armstrong World Industries Inc Common Stock,US,,USALL
AWK,"American Water Works Company, Inc. Common Stock",US,,USALL
AWP,abrdn Global Premier Properties Fund Common Shares of Beneficial Interest,US,,USALL
AWR,American States Water Company Common Stock,US,,USALL
AWRE,"Aware, Inc. - Common Stock",US,,USALL
AWX,Avalon Holdings Corporation Common Stock,US,,USALL
AX,"Axos Financial, Inc. Common Stock",US,,USALL
AXG,Solowin Holdings - Class A Ordinary Share,US,,USALL
AXGN,"Axogen, Inc. - Common Stock",US,,USALL
AXIL,"AXIL Brands, Inc. Common Stock",US,,USALL
AXIN,Axiom Intelligence Acquisition Corp 1 - Class A Ordinary Shares,US,,USALL
AXON,"Axon Enterprise, Inc. - Common Stock",US,,USALL
AXP,American Express Company Common Stock,US,,USALL
AXR,AMREP Corporation Common Stock,US,,USALL
AXS,Axis Capital Holdings Limited Common Stock,US,,USALL
AXSM,"Axsome Therapeutics, Inc. - Common Stock",US,,USALL
AXTA,Axalta Coating Systems Ltd. Common Shares,US,,USALL
AXTI,AXT Inc - Common Stock,US,,USALL
AYA,Aya Gold & Silver Inc. - Common Shares,US,,USALL
AYI,Acuity Inc. Common Stock,US,,USALL
AYTU,"Aytu BioPharma, Inc.  - Common Stock",US,,USALL
AZ,A2Z Cust2Mate Solutions Corp. - Common Shares,US,,USALL
AZI,Autozi Internet Technology (Global) Ltd. - Class A Ordinary Shares,US,,USALL
AZN,AstraZeneca PLC Ordinary Shares,US,,USALL
AZO,"AutoZone, Inc. Common Stock",US,,USALL
AZTA,"Azenta, Inc. - Common Stock",US,,USALL
AZTR,Azitra Inc Common Stock,US,,USALL
AZZ,AZZ Inc.,US,,USALL
B,Barrick Mining Corporation Common Shares,US,,USALL
BA,Boeing Company (The) Common Stock,US,,USALL
BAC,Bank of America Corporation Common Stock,US,,USALL
BACC,Blue Acquisition Corp. - Class A Ordinary Shares,US,,USALL
BAER,"Bridger Aerospace Group Holdings, Inc. - Common Stock",US,,USALL
BAFN,BayFirst Financial Corp. - Common Stock,US,,USALL
BAH,Booz Allen Hamilton Holding Corporation Common Stock,US,,USALL
BAK,Braskem SA ADR,US,,USALL
BALL,Ball Corporation Common Stock,US,,USALL
BALY,Bally's Corporation Common Stock,US,,USALL
BAM,Brookfield Asset Management Inc Class A Limited Voting Shares,US,,USALL
BANC,"Banc of California, Inc. Common Stock",US,,USALL
BAND,Bandwidth Inc. - Class A Common Stock,US,,USALL
BANF,BancFirst Corporation - Common Stock,US,,USALL
BANL,CBL International Limited - Class B Ordinary Shares,US,,USALL
BANR,Banner Corporation - Common Stock,US,,USALL
BANX,ArrowMark Financial Corp. - Closed End Fund,US,,USALL
BAOS,Baosheng Media Group Holdings Limited - Ordinary shares,US,,USALL
BAP,Credicorp Ltd. Common Stock,US,,USALL
BAR,GraniteShares Gold Trust Shares of Beneficial Interest,US,,USALL
BARK,"BARK, Inc. Class A Common Stock",US,,USALL
BATL,Battalion Oil Corporation Common Stock,US,,USALL
BATRA,"Atlanta Braves Holdings, Inc. - Series A Common Stock",US,,USALL
BATRK,"Atlanta Braves Holdings, Inc. - Series C Common Stock",US,,USALL
BAX,Baxter International Inc. Common Stock,US,,USALL
BB,BlackBerry Limited Common Stock,US,,USALL
BBAI,"BigBear.ai, Inc. Common Stock",US,,USALL
BBAR,Banco BBVA Argentina S.A. ADS,US,,USALL
BBCP,"Concrete Pumping Holdings, Inc.  - Common Stock",US,,USALL
BBDC,"Barings BDC, Inc. Common Stock",US,,USALL
BBGI,"Beasley Broadcast Group, Inc. - Class A Common Stock",US,,USALL
BBIO,"BridgeBio Pharma, Inc. - Common Stock",US,,USALL
BBLG,Bone Biologics Corp - Common Stock,US,,USALL
BBN,BlackRock Taxable Municipal Bond Trust Common Shares of Beneficial Interest,US,,USALL
BBNX,"Beta Bionics, Inc. - Common Stock",US,,USALL
BBOT,"BridgeBio Oncology Therapeutics, Inc. - Common Stock",US,,USALL
BBSI,"Barrett Business Services, Inc. - Common Stock",US,,USALL
BBT,Beacon Financial Corporation Common stock,US,,USALL
BBUC,Brookfield Business Corporation Class A Subordinate Voting Shares,US,,USALL
BBVA,Banco Bilbao Vizcaya Argentaria S.A. Common Stock,US,,USALL
BBW,"Build-A-Bear Workshop, Inc. Common Stock",US,,USALL
BBWI,"Bath & Body Works, Inc.",US,,USALL
BBY,"Best Buy Co., Inc. Common Stock",US,,USALL
BC,Brunswick Corporation Common Stock,US,,USALL
BCAL,California BanCorp - Common Stock,US,,USALL
BCAT,BlackRock Capital Allocation Term Trust Common Shares of Beneficial Interest,US,,USALL
BCAX,Bicara Therapeutics Inc. - Common Stock,US,,USALL
BCBP,"BCB Bancorp, Inc. (NJ) - Common Stock",US,,USALL
BCC,"Boise Cascade, L.L.C. Common Stock",US,,USALL
BCCQ,Bleichroeder Acquisition Corp. III - Class A Ordinary Shares,US,,USALL
BCE,"BCE, Inc. Common Stock",US,,USALL
BCG,"Binah Capital Group, Inc. - Common Stock",US,,USALL
BCH,Banco De Chile ADS,US,,USALL
BCHT,Birchtech Corp. Common Stock,US,,USALL
BCIC,BCP Investment Corporation - Closed End Fund,US,,USALL
BCML,BayCom Corp - Common Stock,US,,USALL
BCO,Brinks Company (The) Common Stock,US,,USALL
BCPC,Balchem Corporation - Common Stock,US,,USALL
BCRX,"BioCryst Pharmaceuticals, Inc. - Common Stock",US,,USALL
BCS,Barclays PLC Common Stock,US,,USALL
BCSF,"Bain Capital Specialty Finance, Inc. Common Stock",US,,USALL
BCSS,Bain Capital GSS Investment Corp. Class A Ordinary Shares,US,,USALL
BCTX,BriaCell Therapeutics Corp. - Common Shares,US,,USALL
BCV,"Bancroft Fund, Ltd.",US,,USALL
BCX,BlackRock Resources Common Shares of Beneficial Interest,US,,USALL
BDC,Belden Inc Common Stock,US,,USALL
BDCI,BTC Development Corp. - Class A Ordinary Shares,US,,USALL
BDCZ,"ETRACS MarketVector Business Development Companies Liquid Index ETN due April 26, 2041",US,,USALL
BDJ,Blackrock Enhanced Equity Dividend Trust,US,,USALL
BDL,"Flanigan's Enterprises, Inc. Common Stock",US,,USALL
BDMD,Baird Medical Investment Holdings Ltd - Ordinary Share,US,,USALL
BDN,Brandywine Realty Trust Common Stock,US,,USALL
BDSX,"Biodesix, Inc. - Common Stock",US,,USALL
BDTX,"Black Diamond Therapeutics, Inc. - Common Stock",US,,USALL
BDX,"Becton, Dickinson and Company Common Stock",US,,USALL
BE,Bloom Energy Corporation Class A Common Stock,US,,USALL
BEAG,Bold Eagle Acquisition Corp. - Class A Ordinary Shares,US,,USALL
BEAM,Beam Therapeutics Inc. - Common Stock,US,,USALL
BEBE,TGE Value Creative Solutions Corp Class A Ordinary Shares,US,,USALL
BEEM,Beam Global - Common Stock,US,,USALL
BEEP,Mobile Infrastructure Corporation - Common Stock,US,,USALL
BELFA,Bel Fuse Inc. - Class A Common Stock,US,,USALL
BELFB,Bel Fuse Inc. - Class B Common Stock,US,,USALL
BEN,"Franklin Templeton, Inc. Common Stock",US,,USALL
BENF,Beneficient - Class A Common Stock,US,,USALL
BEPC,Brookfield Renewable Corporation Brookfield Renewable Corporation Class A Subordinate Voting Shares,US,,USALL
BESS,Bimergen Energy Corporation Common Stock,US,,USALL
BETA,"Beta Technologies, Inc. Class A Common Stock",US,,USALL
BETR,Better Home & Finance Holding Company - Class A Common Stock,US,,USALL
BF-A,Brown Forman Inc Class A Common Stock,US,,USALL
BF-B,Brown Forman Inc Class B Common Stock,US,,USALL
BFAM,Bright Horizons Family Solutions Inc. Common Stock,US,,USALL
BFC,Bank First Corporation - Common Stock,US,,USALL
BFH,"Bread Financial Holdings, Inc. Common Stock",US,,USALL
BFLY,"Butterfly Network, Inc. Class A Common Stock",US,,USALL
BFRI,Biofrontera Inc. - Common Stock,US,,USALL
BFS,"Saul Centers, Inc. Common Stock",US,,USALL
BFST,"Business First Bancshares, Inc. - Common Stock",US,,USALL
BG,Bunge Limited Common Shares,US,,USALL
BGB,Blackstone Strategic Credit 2027 Term Fund Common Shares of Beneficial Interest,US,,USALL
BGC,"BGC Group, Inc. - Class A Common Stock",US,,USALL
BGDE,"Big Digital Energy, Inc. - Common Stock",US,,USALL
BGH,Barings Global Short Duration High Yield Fund Common Shares of Beneficial Interests,US,,USALL
BGIN,Bgin Blockchain Limited - Class A Ordinary Shares,US,,USALL
BGLC,BioNexus Gene Lab Corp - Common stock,US,,USALL
BGMS,"Bio Green Med Solution, Inc. - Common Stock",US,,USALL
BGR,BlackRock Energy and Resources Trust,US,,USALL
BGS,"B&G Foods, Inc. Common Stock",US,,USALL
BGSF,"BGSF, Inc. Common Stock",US,,USALL
BGSI,Boyd Group Services Inc. Common Shares,US,,USALL
BGT,BlackRock Floating Rate Income Trust,US,,USALL
BGX,Blackstone Long Short Credit Income Fund Common Shares,US,,USALL
BGY,Blackrock Enhanced International Dividend Trust,US,,USALL
BH,Biglari Holdings Inc. Class B Common Stock,US,,USALL
BH-A,Biglari Holdings Inc. Class A Common Stock,US,,USALL
BHAV,BHAV Acquisition Corp - Class A Ordinary Shares,US,,USALL
BHB,"Bar Harbor Bankshares, Inc. Common Stock",US,,USALL
BHC,Bausch Health Companies Inc. Common Stock,US,,USALL
BHE,"Benchmark Electronics, Inc. Common Stock",US,,USALL
BHF,"Brighthouse Financial, Inc. - Common Stock",US,,USALL
BHK,Blackrock Core Bond Trust,US,,USALL
BHM,"Bluerock Homes Trust, Inc. Class A Common Stock",US,,USALL
BHR,Braemar Hotels & Resorts Inc. Common Stock,US,,USALL
BHRB,Burke & Herbert Financial Services Corp. - Common Stock,US,,USALL
BHST,BioHarvest Sciences Inc. - Common Stock,US,,USALL
BHV,BlackRock Virginia Municipal Bond Trust,US,,USALL
BHVN,Biohaven Ltd. Common Shares,US,,USALL
BID,Tribeca Strategic Acquisition Corp. - Class A Ordinary Shares,US,,USALL
BIIB,Biogen Inc. - Common Stock,US,,USALL
BIII,Black Spade Acquisition III Co Class A Ordinary Shares,US,,USALL
BILL,"BILL Holdings, Inc. Common Stock",US,,USALL
BIO,"Bio-Rad Laboratories, Inc. Class A Common Stock",US,,USALL
BIO-B,"Bio-Rad Laboratories, Inc. Class B  Common Stock",US,,USALL
BIOA,"BioAge Labs, Inc. - Common Stock",US,,USALL
BIOT,Instinct Bio Technical Company Holdings Inc. - Common stock,US,,USALL
BIPC,Brookfield Infrastructure Corporation Brookfield Infrastructure Corporation,US,,USALL
BIRD,"Smartbird, Inc. - Class A Common Stock",US,,USALL
BIRK,Birkenstock Holding plc Ordinary Shares,US,,USALL
BIT,BlackRock Multi-Sector Income Trust Common Shares of Beneficial Interest,US,,USALL
BIVI,BioVie Inc. - Common stock,US,,USALL
BIXI,Bitcoin Infrastructure Acquisition Corp Ltd. - Class A Ordinary Shares,US,,USALL
BIYA,Baiya International Group Inc.  - Ordinary Shares,US,,USALL
BJ,"BJ's Wholesale Club Holdings, Inc. Common Stock",US,,USALL
BJDX,"Bluejay Diagnostics, Inc. - Common Stock",US,,USALL
BJRI,"BJ's Restaurants, Inc. - Common Stock",US,,USALL
BKD,Brookdale Senior Living Inc. Common Stock,US,,USALL
BKE,"Buckle, Inc. (The) Common Stock",US,,USALL
BKH,Black Hills Corporation Common Stock,US,,USALL
BKHA,Black Hawk Acquisition Corporation - Class A Ordinary Shares,US,,USALL
BKKT,"Bakkt, Inc. Class A Common Stock",US,,USALL
BKNG,Booking Holdings Inc. - Common Stock,US,,USALL
BKR,Baker Hughes Company - Common Stock,US,,USALL
BKSY,BlackSky Technology Inc. Class A Common Stock,US,,USALL
BKT,BlackRock Income Trust Inc. (The),US,,USALL
BKTI,BK Technologies Corporation Common Stock,US,,USALL
BKU,"BankUnited, Inc. Common Stock",US,,USALL
BKV,BKV Corporation Common Stock,US,,USALL
BKYI,"BIO-key International, Inc. - Common Stock",US,,USALL
BL,"BlackLine, Inc. - Common Stock",US,,USALL
BLBD,Blue Bird Corporation - Common Stock,US,,USALL
BLCO,Bausch + Lomb Corporation Common Shares,US,,USALL
BLDP,"Ballard Power Systems, Inc. - Common Shares",US,,USALL
BLDR,"Builders FirstSource, Inc. Common Stock",US,,USALL
BLFS,"BioLife Solutions, Inc. - Common Stock",US,,USALL
BLIN,"Bridgeline Digital, Inc. - Common Stock",US,,USALL
BLIV,BeLive Holdings - ordinary shares,US,,USALL
BLK,"BlackRock, Inc. Common Stock",US,,USALL
BLKB,"Blackbaud, Inc. - Common Stock",US,,USALL
BLLN,"BillionToOne, Inc. - Class A common stock",US,,USALL
BLMN,"Bloomin' Brands, Inc. - Common Stock",US,,USALL
BLND,"Blend Labs, Inc. Class A Common Stock",US,,USALL
BLNE,"Beeline Holdings, Inc. - Common Stock",US,,USALL
BLRK,Bluerock Acquisition Corp. - Class A Ordinary Shares,US,,USALL
BLSH,Bullish Ordinary Shares,US,,USALL
BLSM,"BlossomHill Therapeutics, Inc. - Common Stock",US,,USALL
BLUW,Blue Water Acquisition Corp. III - Class A Ordinary Shares,US,,USALL
BLW,Blackrock Limited Duration Income Trust,US,,USALL
BLX,"Bladex, Inc. Class E Common Stock",US,,USALL
BLZE,"Backblaze, Inc. - Common Stock",US,,USALL
BLZR,Trailblazer Acquisition Corp. - Class A Ordinary Shares,US,,USALL
BMA,Banco Macro S.A.  ADR (representing Ten Class B Common Shares),US,,USALL
BMBL,Bumble Inc. - common stock,US,,USALL
BME,Blackrock Health Sciences Trust,US,,USALL
BMEA,"Biomea Fusion, Inc. - Common Stock",US,,USALL
BMEZ,BlackRock Health Sciences Term Trust Common Shares of Beneficial Interest,US,,USALL
BMGL,Basel Medical Group Ltd - ordinary shares,US,,USALL
BMHL,Bluemount Holdings Limited - Class B Ordinary Shares,US,,USALL
BMI,"Badger Meter, Inc. Common Stock",US,,USALL
BMM,Blue Moon Metals Inc. - Common Shares,US,,USALL
BMN,BlackRock 2037 Municipal Target Term Trust Common Shares of Beneficial Interest,US,,USALL
BMNR,"BitMine Immersion Technologies, Inc. Common Stock",US,,USALL
BMO,Bank Of Montreal Common Stock,US,,USALL
BMR,Beamr Imaging Ltd. - Ordinary Share,US,,USALL
BMRA,"Biomerica, Inc. - Common Stock",US,,USALL
BMRC,Bank of Marin Bancorp - Common Stock,US,,USALL
BMRN,BioMarin Pharmaceutical Inc. - Common Stock,US,,USALL
BMY,Bristol-Myers Squibb Company Common Stock,US,,USALL
BN,Brookfield Corporation Class A Limited Voting Shares,US,,USALL
BNAI,Brand Engagement Network Inc. - Common Stock,US,,USALL
BNC,CEA Industries Inc. - Common Stock,US,,USALL
BNED,"Barnes & Noble Education, Inc Common Stock",US,,USALL
BNGO,"Bionano Genomics, Inc. - Common Stock",US,,USALL
BNKK,"Bonk, Inc. - Common Stock",US,,USALL
BNL,"Broadstone Net Lease, Inc. Common Stock",US,,USALL
BNT,Brookfield Wealth Solutions Ltd. Class A Exchangeable Limited Voting Shares,US,,USALL
BNTC,Benitec Biopharma Inc. - Common Stock,US,,USALL
BNY,The Bank of New York Mellon Corporation Common Stock,US,,USALL
BOBS,"Bob's Discount Furniture, Inc. Common Stock",US,,USALL
BOC,Boston Omaha Corporation Class A Common Stock,US,,USALL
BODI,"The Beachbody Company, Inc. - Class A Common Stock",US,,USALL
BOE,Blackrock Enhanced Global Dividend Trust Common Shares of Beneficial Interest,US,,USALL
BOF,BranchOut Food Inc. - Common Stock,US,,USALL
BOH,Bank of Hawaii Corporation Common Stock,US,,USALL
BOKF,BOK Financial Corporation - Common Stock,US,,USALL
BOLD,"Boundless Bio, Inc. - Common Stock",US,,USALL
BOLT,"Bolt Biotherapeutics, Inc. - Common Stock",US,,USALL
BON,Bon Natural Life Limited - Class A Ordinary Shares,US,,USALL
BOOM,DMC Global Inc. - Common Stock,US,,USALL
BOOT,"Boot Barn Holdings, Inc. Common Stock",US,,USALL
BORR,Borr Drilling Limited Common Shares,US,,USALL
BOSC,B.O.S. Better Online Solutions - Ordinary Shares,US,,USALL
BOT,"RoboStrategy, Inc. - Common Stock",US,,USALL
BOTJ,"Bank of the James Financial Group, Inc. - Common Stock",US,,USALL
BOW,Bowhead Specialty Holdings Inc. Common Stock,US,,USALL
BOX,"Box, Inc. Class A Common Stock",US,,USALL
BOXL,Boxlight Corporation - Class A Common Stock,US,,USALL
BP,BP p.l.c. Common Stock,US,,USALL
BPAC,Blueport Acquisition Ltd - Class A Ordinary Shares,US,,USALL
BPOP,"Popular, Inc. - Common Stock",US,,USALL
BPRE,Bluerock Private Real Estate Fund Common Shares of Beneficial Interest,US,,USALL
BPRN,"Princeton Bancorp, Inc. - Common Stock",US,,USALL
BQ,Boqii Holding Limited Class A Ordinary Shares,US,,USALL
BR,"Broadridge Financial Solutions, Inc. Common Stock",US,,USALL
BRAG,Bragg Gaming Group Inc. - Common Shares,US,,USALL
BRAI,Braiin Limited - Common Stock,US,,USALL
BRBI,BRBI BR Partners S.A. - ADSs,US,,USALL
BRBR,"BellRing Brands, Inc. Common Stock",US,,USALL
BRBS,"Blue Ridge Bankshares, Inc. Common Stock",US,,USALL
BRC,Brady Corporation Common Stock,US,,USALL
BRCB,"Black Rock Coffee Bar, Inc. - Class A Common Stock",US,,USALL
BRCC,BRC Inc. Class A Common Stock,US,,USALL
BRIA,BrilliA Inc Class A Ordinary Shares,US,,USALL
BRID,Bridgford Foods Corporation - Common Stock,US,,USALL
BRK-A,Berkshire Hathaway Inc. Common Stock,US,,USALL
BRK-B,Berkshire Hathaway Inc. New Common Stock,US,,USALL
BRKH,Burtech Acquisition Corp II - Class A Ordinary Shares,US,,USALL
BRKR,Bruker Corporation - Common Stock,US,,USALL
BRLT,"Brilliant Earth Group, Inc. - Class A Common Stock",US,,USALL
BRN,"Barnwell Industries, Inc. Common Stock",US,,USALL
BRNX,BrenX Ltd. - Ordinary Shares,US,,USALL
BRO,"Brown & Brown, Inc. Common Stock",US,,USALL
BROS,Dutch Bros Inc. Class A Common Stock,US,,USALL
BRR,"ProCap Financial, Inc. - Common Stock",US,,USALL
BRSL,"Brightstar Lottery PLC Trading under the Legal Name to begin at the market open on July 21, 2025. Ordinary Shares",US,,USALL
BRSP,"BrightSpire Capital, Inc. Class A Common Stock",US,,USALL
BRT,BRT Apartments Corp. (MD) Common Stock,US,,USALL
BRUN,Boost Run Inc. - Class A Common Stock,US,,USALL
BRVE,"Braveheart Bio, Inc. - Common Stock",US,,USALL
BRW,Saba Capital Income & Opportunities Fund SBI,US,,USALL
BRX,Brixmor Property Group Inc. Common Stock,US,,USALL
BRZE,"Braze, Inc. - Class A Common Stock",US,,USALL
BSAC,Banco Santander - Chile ADS,US,,USALL
BSBK,Bogota Financial Corp. - Common Stock,US,,USALL
BSEM,"BioStem Technologies, Inc. - Common Stock",US,,USALL
BSET,"Bassett Furniture Industries, Incorporated - Common Stock",US,,USALL
BSIN,Big Sky Industrial Inc. - Common Stock,US,,USALL
BSL,Blackstone Senior Floating Rate 2027 Term Fund Common Shares of Beneficial Interest,US,,USALL
BSP,Bending Spoons S.p.A. - Ordinary Shares,US,,USALL
BSRR,Sierra Bancorp - Common Stock,US,,USALL
BST,BlackRock Science and Technology Trust Common Shares of Beneficial Interest,US,,USALL
BSTZ,BlackRock Science and Technology Term Trust Common Shares of Beneficial Interest,US,,USALL
BSVN,Bank7 Corp. - Common stock,US,,USALL
BSX,Boston Scientific Corporation Common Stock,US,,USALL
BSY,"Bentley Systems, Incorporated - Class B Common Stock",US,,USALL
BTAI,"BioXcel Therapeutics, Inc. - Common Stock",US,,USALL
BTBD,"BT Brands, Inc. - Common Stock",US,,USALL
BTBT,"Bit Digital, Inc. - Ordinary Share",US,,USALL
BTCS,BTCS Inc. - Common Stock,US,,USALL
BTCT,BTC Digital Ltd. - Ordinary Shares,US,,USALL
BTDR,Bitdeer Technologies Group - Ordinary Shares,US,,USALL
BTE,Baytex Energy Corp Common Shares,US,,USALL
BTG,B2Gold Corp Common shares (Canada),US,,USALL
BTGO,"BitGo Holdings, Inc. Class A Common Stock",US,,USALL
